id,WELL,DEPTH,SP,GR,AC,label
4838,2,1824.63,62.75,192.22,285.28,2
24718,146,1713.33,38.33,65.56,265.88,1
36783,2010,1440.12,48.33,157.84,376.95,2
22140,146,1254.91,52.53,176.73,409.35,2
21876,146,1207.82,51.63,129.26,307.92,2
24772,146,1722.93,52.7,122.16,278.92,2
8787,2,2318.25,77.35,164.58,301.83,2
1957,2,1464.5,59.09,170.67,370.04,2
25353,146,1826.26,51.3,134.22,285.31,2
14655,2,3051.75,59.78,149.15,231.41,0
29371,146,2540.56,46.38,133.97,208.66,1
2305,2,1508.0,61.01,137.17,345.68,0
36211,298,2214.38,37.73,142.52,275.35,2
17164,146,369.77,52.53,58.86,452.36,1
7098,2,2107.13,44.5,70.94,246.08,0
22127,146,1252.63,41.59,117.53,317.86,2
1705,2,1433.0,59.99,162.08,386.38,2
10176,2,2491.88,66.94,63.81,225.44,0
1618,2,1422.13,60.64,149.94,392.32,2
29312,146,2530.04,52.98,175.18,283.45,2
3874,2,1704.13,61.35,162.89,346.9,2
13464,2,2902.88,62.19,166.4,245.47,2
79,2,1229.75,62.26,143.93,343.74,2
4689,2,1806.0,61.92,147.39,272.16,0
33875,298,1874.0,38.75,119.08,311.14,0
34949,298,2030.38,42.77,101.18,295.6,0
3256,2,1626.88,59.92,138.97,322.38,0
8431,2,2273.75,75.09,206.85,336.67,0
31686,298,1554.75,50.25,108.68,322.08,0
30806,146,2795.83,59.32,140.89,243.52,1
30212,146,2690.37,41.26,111.36,205.29,1
21004,146,1052.98,51.62,104.3,367.8,0
37831,2010,1592.88,48.05,155.28,307.41,2
2834,2,1574.13,60.19,131.35,313.57,0
28930,146,2462.23,19.54,80.21,235.66,1
93,2,1231.5,63.31,152.2,373.91,2
13083,2,2855.25,62.07,189.45,237.96,2
34546,298,1971.38,46.79,116.84,227.19,0
32688,298,1700.75,50.56,131.08,335.03,2
24047,146,1594.16,44.95,111.24,272.9,1
6123,2,1985.25,67.18,154.06,276.08,2
16441,2,3275.0,59.06,188.45,228.52,2
2096,2,1481.88,62.32,146.16,308.85,0
26125,146,1963.72,32.83,131.8,254.37,1
22452,146,1310.39,52.08,118.83,301.15,2
27980,146,2293.37,53.75,175.9,286.5,2
24846,146,1736.19,52.55,141.98,299.8,2
21788,146,1192.28,47.5,99.23,297.89,0
33142,298,1766.75,41.81,90.87,239.53,0
27793,146,2260.14,18.76,92.83,234.3,1
34444,298,1956.62,49.1,116.91,277.66,2
29103,146,2493.01,51.6,168.76,336.28,1
10130,2,2486.13,67.54,148.01,239.35,2
14200,2,2994.88,59.88,149.55,225.81,2
27926,146,2283.76,20.95,113.23,239.16,1
21371,146,1118.21,52.5,119.28,373.83,2
21855,146,1204.01,52.68,125.02,333.43,2
36678,298,2282.75,45.4,119.29,280.67,2
36772,2010,1438.5,47.8,145.85,347.64,2
16547,2,3288.25,59.77,197.4,228.9,2
33560,298,1828.12,48.01,107.65,271.85,2
23689,146,1530.3,53.99,138.51,311.2,1
26033,146,1947.27,41.04,163.62,278.36,2
9121,2,2360.0,72.19,180.46,229.35,2
1730,2,1436.13,60.87,143.83,351.61,2
19163,146,725.48,46.81,102.25,413.53,0
37346,2010,1522.25,46.17,133.85,321.52,2
7073,2,2104.0,41.49,75.08,250.94,0
6807,2,2070.75,63.32,144.96,288.45,2
30171,146,2682.9,36.7,108.23,207.86,1
13896,2,2956.88,61.05,160.29,218.06,0
37694,2010,1573.0,50.99,170.35,429.22,2
2885,2,1580.5,43.51,96.73,280.6,0
1896,2,1456.88,60.7,145.59,361.85,2
32081,298,1612.5,51.38,137.14,353.24,2
31577,298,1538.88,47.69,141.96,378.02,2
29123,146,2496.52,51.99,157.55,245.12,2
19708,146,822.4,47.32,115.55,318.49,0
7112,2,2108.88,59.58,144.43,253.16,2
27625,146,2230.43,45.91,162.11,248.11,2
30281,146,2702.56,19.28,104.86,223.37,1
33998,298,1892.0,48.63,125.07,341.67,2
36685,298,2283.75,45.4,109.16,263.53,2
11071,2,2603.75,62.55,192.5,263.98,2
13635,2,2924.25,61.51,163.48,249.72,2
12372,2,2766.38,63.93,172.98,216.67,0
160,2,1239.88,62.66,132.0,285.75,0
24739,146,1717.14,50.44,93.69,241.46,2
19472,146,780.34,45.64,112.15,402.04,0
626,2,1298.13,61.64,161.82,354.17,2
6490,2,2031.13,60.36,154.5,289.19,2
11895,2,2706.75,61.87,165.21,261.14,2
23996,146,1585.01,43.18,117.49,289.33,1
429,2,1273.5,59.45,149.48,340.99,2
7960,2,2214.88,72.07,144.01,304.15,0
17997,146,517.91,50.31,95.59,423.25,2
21763,146,1187.86,42.19,77.58,300.42,0
32969,298,1741.62,48.95,111.22,285.14,2
26479,146,2026.51,53.6,124.51,308.46,1
7212,2,2121.38,66.51,136.18,271.91,2
19224,146,736.45,49.44,135.49,368.25,2
5690,2,1931.13,59.06,188.5,323.0,2
10678,2,2554.63,66.95,146.3,265.39,2
30976,298,1450.88,46.11,105.11,304.52,2
11144,2,2612.88,58.77,171.61,211.4,0
17490,146,427.84,51.76,81.11,461.32,1
8182,2,2242.63,69.43,115.44,224.28,0
21451,146,1132.38,51.63,131.08,375.25,2
35024,298,2041.38,42.35,94.41,255.75,0
31959,298,1594.5,50.42,119.93,313.53,2
16368,2,3265.88,59.9,161.51,240.19,2
31591,298,1540.88,45.89,128.05,281.55,2
2432,2,1523.88,62.13,165.38,357.6,2
23509,146,1498.45,38.33,106.72,268.77,1
10883,2,2580.25,66.35,160.06,268.05,2
20969,146,1046.58,31.54,88.38,347.93,0
3570,2,1666.13,62.05,147.53,331.11,2
34248,298,1928.0,48.63,139.46,408.03,2
12963,2,2840.25,61.61,197.19,242.86,2
35982,298,2180.88,49.7,132.6,316.34,2
17845,146,491.08,47.63,53.8,391.49,1
33634,298,1839.0,49.1,116.03,296.52,2
6582,2,2042.63,61.77,148.28,296.76,2
30519,146,2744.77,31.97,82.5,227.98,1
17444,146,419.61,51.55,74.39,477.63,1
35773,298,2150.5,47.76,115.32,285.14,2
9468,2,2403.38,73.91,165.03,250.57,0
33773,298,1859.12,48.32,139.39,386.36,2
31024,298,1457.75,47.74,116.31,354.21,2
26141,146,1966.47,29.47,87.62,242.07,1
2678,2,1554.63,51.72,93.51,284.44,0
25447,146,1843.18,51.95,130.35,260.94,2
4328,2,1760.88,62.56,111.32,256.84,0
1965,2,1465.5,60.09,174.54,313.47,2
28843,146,2446.99,52.49,153.83,267.44,2
15992,2,3218.88,58.55,187.32,227.47,1
11496,2,2656.88,62.61,174.69,226.6,2
26186,146,1974.39,35.74,131.12,251.19,1
2626,2,1548.13,61.55,162.51,374.73,2
14913,2,3084.0,56.96,170.64,201.93,2
31585,298,1540.0,45.85,93.7,251.34,0
34121,298,1909.75,42.48,90.68,230.52,0
9819,2,2447.25,71.87,173.91,279.24,2
19608,146,804.42,49.22,116.18,387.41,2
28026,146,2301.6,51.26,170.49,262.18,1
31425,298,1516.62,46.19,109.01,305.55,2
14905,2,3083.0,53.18,123.97,193.74,0
1518,2,1409.63,60.53,135.39,309.07,2
12750,2,2813.63,62.99,163.74,248.28,2
18514,146,609.65,46.87,99.6,322.09,2
15102,2,3107.63,58.53,153.21,239.91,0
22897,146,1389.48,34.81,64.06,293.42,0
11505,2,2658.0,62.25,181.64,219.35,2
35702,298,2140.12,50.08,119.56,284.57,2
15832,2,3198.88,59.01,185.12,236.15,2
1640,2,1424.88,59.93,155.98,409.31,2
20950,146,1043.23,27.5,90.84,338.96,0
19781,146,835.51,49.37,100.27,321.93,0
4394,2,1769.13,63.39,135.84,297.46,2
11958,2,2714.63,63.0,182.06,254.24,2
17192,146,374.8,58.35,71.02,381.01,1
908,2,1333.38,61.17,131.18,316.45,2
36580,298,2268.38,48.92,167.46,273.57,2
18255,146,563.47,45.96,60.56,390.43,1
23260,146,1454.25,42.33,77.59,274.22,0
28300,146,2350.36,36.66,127.88,237.31,1
20377,146,941.43,47.7,119.0,411.65,2
12553,2,2789.0,62.79,172.41,285.71,2
35133,298,2057.25,48.67,111.91,287.06,2
19000,146,696.67,48.77,114.73,403.26,2
13274,2,2879.13,62.57,178.52,250.41,2
34903,298,2023.62,46.96,131.97,306.61,2
30529,146,2746.6,44.24,122.95,252.32,2
14192,2,2993.88,60.19,167.6,236.33,2
6607,2,2045.75,64.89,144.57,287.74,2
29543,146,2571.34,52.45,149.01,240.88,2
35404,298,2096.88,48.77,104.45,264.38,2
36706,298,2286.88,45.25,119.69,251.0,0
2013,2,1471.5,60.92,153.23,342.54,2
14425,2,3023.0,59.75,159.8,218.27,2
5361,2,1890.0,60.8,237.62,317.86,2
25809,146,1907.49,53.29,115.39,289.5,1
14051,2,2976.25,60.4,212.55,230.84,2
2917,2,1584.5,57.96,114.74,288.54,0
2360,2,1514.88,61.12,127.51,377.22,0
35926,298,2172.75,50.13,154.34,302.49,2
20425,146,950.11,44.68,111.13,355.83,0
22478,146,1314.96,53.25,113.49,305.94,2
26230,146,1982.17,48.29,124.19,248.61,2
19842,146,846.33,46.09,95.85,337.64,0
7069,2,2103.5,41.58,71.6,248.42,0
30511,146,2743.4,34.62,156.98,227.8,1
30907,146,2813.66,476.4,132.13,216.31,1
117,2,1234.5,61.26,146.94,395.28,2
9561,2,2415.0,71.9,190.8,300.41,2
31148,298,1476.0,45.22,101.3,297.26,0
28667,146,2415.59,51.92,148.92,241.34,2
2994,2,1594.13,61.34,141.08,307.58,2
24170,146,1615.95,36.97,98.54,286.62,1
20873,146,1029.67,50.16,121.87,334.52,2
176,2,1241.88,62.53,123.1,313.89,0
32723,298,1705.75,49.21,124.47,322.1,2
37246,2010,1507.62,42.99,118.54,272.85,2
27924,146,2283.46,25.0,112.14,223.21,1
11751,2,2688.75,56.97,150.02,213.76,0
6317,2,2009.5,64.62,139.06,269.64,2
34642,298,1985.38,50.23,116.23,284.57,2
12786,2,2818.13,62.16,181.86,278.38,2
5716,2,1934.38,57.87,160.4,362.94,2
26726,146,2070.56,53.12,157.79,295.72,2
15382,2,3142.63,58.79,182.51,216.21,0
19784,146,835.97,49.23,109.38,385.67,0
4012,2,1721.38,61.4,143.0,308.12,2
164,2,1240.38,63.12,126.23,300.29,0
30882,146,2809.39,54.51,117.28,213.21,2
2777,2,1567.0,61.4,112.02,272.91,0
33985,298,1890.12,47.16,127.68,319.78,2
12469,2,2778.5,63.69,241.04,259.31,2
3945,2,1713.0,43.43,79.59,260.28,0
30791,146,2793.09,56.83,158.05,219.06,2
7636,2,2174.38,71.68,159.58,286.7,2
1505,2,1408.0,58.19,113.4,306.94,0
36538,298,2262.25,49.79,149.51,322.43,2
24297,146,1638.35,46.29,149.95,282.43,2
28394,146,2366.98,51.8,128.15,246.4,2
26867,146,2095.55,53.73,145.42,306.23,2
20214,146,912.47,46.54,91.28,328.11,0
16221,2,3247.5,58.12,156.6,208.14,0
4078,2,1729.63,60.47,104.68,262.55,0
14945,2,3088.0,56.16,148.14,200.1,0
12960,2,2839.88,61.61,197.3,241.93,2
1065,2,1353.0,61.63,139.84,333.02,2
12123,2,2735.25,46.59,141.26,231.38,2
5659,2,1927.25,59.3,146.06,286.31,0
19471,146,780.19,46.56,113.66,406.16,0
21067,146,1063.96,51.43,118.69,317.89,0
20742,146,1006.5,47.22,88.81,325.65,0
10577,2,2542.0,68.03,154.18,276.4,2
2904,2,1582.88,46.63,113.03,277.26,0
18821,146,664.67,45.71,97.09,425.86,0
7682,2,2180.13,70.36,145.35,305.42,2
28496,146,2385.26,23.7,109.99,228.77,1
5745,2,1938.0,58.19,173.13,329.56,2
21692,146,1175.36,51.74,116.85,314.87,2
36200,298,2212.75,35.8,90.02,271.95,1
13396,2,2894.38,61.49,151.44,232.27,2
25453,146,1844.24,52.14,139.37,292.0,2
18754,146,652.78,43.48,85.03,350.44,0
25220,146,1802.79,52.02,109.85,269.58,2
34454,298,1958.12,49.75,139.2,287.23,2
24683,146,1707.24,46.48,81.62,251.53,1
33083,298,1758.25,48.35,116.09,292.07,2
3787,2,1693.25,61.9,124.46,348.09,2
5847,2,1950.75,61.11,178.86,331.1,2
27376,146,2186.08,54.5,135.14,306.87,2
36818,2010,1445.25,47.56,140.26,374.94,2
6463,2,2027.75,64.06,133.59,264.59,2
29855,146,2626.67,51.35,176.06,268.54,1
8663,2,2302.75,73.31,192.17,255.97,2
24359,146,1649.32,38.72,105.73,280.07,1
15136,2,3111.88,58.03,179.87,222.42,2
13074,2,2854.13,61.87,205.08,232.07,2
28059,146,2307.54,53.57,181.09,321.81,2
16199,2,3244.75,59.42,180.9,238.84,2
13639,2,2924.75,61.58,162.73,253.48,2
4821,2,1822.5,63.77,151.33,264.57,0
27031,146,2124.81,47.01,110.87,228.24,2
23600,146,1514.45,53.67,150.0,344.81,2
27015,146,2121.92,51.2,144.17,279.81,2
30728,146,2781.96,58.81,161.69,243.51,2
1499,2,1407.25,57.86,121.3,361.58,0
35026,298,2041.62,42.29,90.26,254.3,0
3647,2,1675.75,61.89,138.49,284.67,2
28552,146,2395.17,27.93,142.3,240.9,2
32500,298,1673.38,49.46,162.55,331.96,2
4852,2,1826.38,60.49,134.45,276.82,0
27739,146,2250.54,37.45,89.94,201.66,1
4151,2,1738.75,59.25,154.7,327.82,2
13757,2,2939.5,62.21,157.81,223.63,2
11811,2,2696.25,60.64,150.37,218.71,0
22189,146,1263.6,53.86,169.43,399.32,2
22233,146,1271.37,53.67,108.94,402.02,0
25492,146,1850.95,43.09,152.67,237.53,2
2895,2,1581.75,38.82,84.53,285.8,0
6233,2,1999.0,65.17,136.15,271.82,2
24289,146,1636.98,38.71,127.16,287.05,1
2958,2,1589.63,62.29,147.89,350.51,2
20444,146,953.47,46.61,105.2,337.62,0
21559,146,1151.59,51.94,135.22,364.77,2
20898,146,1033.93,51.15,136.76,353.49,2
25156,146,1791.36,51.69,104.34,262.26,1
5994,2,1969.13,62.33,137.55,277.69,0
2363,2,1515.25,60.85,131.54,380.39,0
7162,2,2115.13,49.37,76.13,246.27,0
6242,2,2000.13,66.93,119.38,241.18,0
12719,2,2809.75,62.1,220.11,258.04,2
27713,146,2245.97,46.28,132.17,239.78,2
4112,2,1733.88,62.18,139.91,294.29,2
19526,146,789.94,48.58,122.87,426.31,2
28269,146,2344.88,52.73,170.19,279.1,2
23759,146,1542.8,53.97,157.61,328.58,2
21093,146,1068.53,52.17,159.26,350.25,2
36776,2010,1439.12,48.25,146.17,368.79,2
34780,298,2005.5,46.74,129.55,275.56,2
11652,2,2676.38,63.14,186.43,284.06,2
22530,146,1324.26,52.85,121.4,350.79,2
9217,2,2372.0,73.35,180.83,313.49,2
17986,146,515.93,51.18,93.14,440.83,2
1418,2,1397.13,60.62,142.52,347.26,0
770,2,1316.13,39.4,84.4,322.71,0
24964,146,1757.22,51.79,121.22,291.08,2
23562,146,1507.9,48.77,140.33,277.07,1
2436,2,1524.38,62.51,188.33,373.97,2
18580,146,621.69,43.39,93.84,373.84,0
8829,2,2323.5,71.77,192.58,252.76,2
19231,146,737.52,50.07,120.9,386.24,2
21775,146,1189.99,37.0,74.21,304.14,0
12052,2,2726.38,57.37,185.58,256.16,2
23319,146,1464.61,53.79,107.21,300.98,2
33905,298,1878.38,45.93,115.06,314.75,2
35537,298,2116.12,46.56,113.07,311.25,2
24502,146,1674.78,34.27,68.26,272.34,1
37037,2010,1477.12,47.57,147.96,390.89,2
12107,2,2733.25,47.09,137.45,219.49,0
27900,146,2279.35,39.49,117.9,235.88,1
6765,2,2065.5,63.84,137.19,273.67,2
22101,146,1248.06,46.36,124.87,286.66,0
19070,146,709.02,47.95,101.44,347.22,0
27264,146,2166.11,49.89,113.97,250.53,2
32531,298,1678.0,50.29,128.07,376.0,2
9145,2,2363.0,72.4,132.41,223.7,0
35252,298,2074.75,50.31,87.33,231.68,0
15573,2,3166.5,50.48,123.78,203.71,1
4990,2,1843.63,61.17,160.15,347.46,2
23152,146,1434.9,53.36,103.94,298.64,2
25783,146,1902.77,51.95,167.27,265.82,2
13467,2,2903.25,62.18,170.97,236.31,2
27008,146,2120.7,47.12,79.14,240.76,1
14777,2,3067.0,59.3,158.67,229.7,0
22336,146,1289.81,42.08,81.97,331.14,0
32578,298,1684.88,35.04,64.54,315.49,0
20078,146,888.24,50.39,107.29,346.8,0
19043,146,704.29,48.37,117.43,372.15,0
23588,146,1512.47,45.35,118.15,275.16,1
13648,2,2925.88,61.38,162.28,247.06,2
27195,146,2153.92,54.1,123.47,287.78,2
9183,2,2367.75,75.29,155.64,269.75,2
4951,2,1838.75,62.61,224.62,281.68,0
36703,298,2286.38,45.27,121.78,271.91,2
7831,2,2198.75,70.35,163.88,289.49,0
23534,146,1502.87,53.7,153.94,347.98,2
37392,2010,1529.0,44.22,125.07,335.03,2
19891,146,855.02,35.79,71.12,344.65,0
5118,2,1859.63,63.48,153.27,300.88,0
21604,146,1159.66,36.19,70.76,307.66,0
14170,2,2991.13,59.34,143.18,206.75,0
27968,146,2291.23,52.28,188.78,279.55,2
2016,2,1471.88,60.89,156.6,352.15,2
18650,146,634.04,40.19,59.71,381.4,0
29434,146,2551.84,51.84,162.45,276.2,2
20355,146,937.46,49.78,113.11,381.73,0
33596,298,1833.38,49.06,106.33,278.55,2
13813,2,2946.5,59.83,148.26,218.35,2
383,2,1267.75,59.23,139.92,386.15,0
10745,2,2563.0,68.36,138.36,259.75,0
12243,2,2750.25,62.46,182.57,269.79,2
7295,2,2131.75,66.44,140.08,245.28,2
30491,146,2739.75,54.77,169.04,257.97,2
37231,2010,1505.38,42.88,104.36,276.13,0
10984,2,2592.88,63.26,151.1,255.55,2
9362,2,2390.13,73.58,160.67,258.21,2
1364,2,1390.38,63.28,140.89,294.7,2
33170,298,1771.0,45.24,81.48,243.6,0
35728,298,2143.88,51.26,110.03,282.95,2
34260,298,1929.75,48.62,134.54,324.9,2
15163,2,3115.25,59.5,177.81,226.13,2
25516,146,1855.22,38.55,103.89,258.33,1
27499,146,2208.02,54.66,133.82,288.49,2
11844,2,2700.38,61.82,170.56,261.06,2
28938,146,2463.75,25.52,99.87,223.2,1
26366,146,2006.55,30.4,111.45,261.03,1
12374,2,2766.63,64.41,171.17,215.05,0
7568,2,2165.88,68.62,141.68,250.74,0
27434,146,2196.29,54.52,118.82,297.94,2
1292,2,1381.38,35.43,80.48,312.66,0
20820,146,1020.22,50.92,133.71,371.05,2
223,2,1247.75,62.83,140.19,346.5,0
10004,2,2470.38,71.5,147.34,284.47,2
32878,298,1728.38,43.81,72.23,274.67,0
11616,2,2671.88,63.62,169.49,258.33,2
475,2,1279.25,57.82,138.53,365.16,0
34187,298,1919.25,44.47,116.27,334.58,0
28392,146,2366.67,52.09,142.4,249.29,2
8269,2,2253.5,73.14,215.05,293.43,2
32364,298,1653.62,50.74,189.99,335.0,2
25008,146,1765.0,50.73,104.21,247.45,1
16717,2,3309.5,59.65,141.35,233.58,2
2655,2,1551.75,59.31,142.52,359.03,2
20413,146,947.98,47.2,109.96,350.45,0
35921,298,2172.0,48.98,124.69,289.62,2
22526,146,1323.49,52.79,102.04,280.03,2
20,2,1222.38,41.1,94.68,311.0,0
19084,146,711.45,45.82,107.76,418.35,0
29771,146,2611.73,51.93,145.36,259.12,2
24030,146,1591.11,40.35,100.54,293.22,1
35822,298,2157.62,48.97,139.83,348.89,2
31643,298,1548.5,50.17,117.93,309.58,0
37847,2010,1595.25,43.19,128.69,312.24,2
13020,2,2847.38,61.59,164.6,270.35,2
10511,2,2533.75,70.84,151.25,252.18,2
13701,2,2932.5,62.3,200.81,250.0,2
33831,298,1867.62,45.47,107.25,322.65,0
24238,146,1627.84,52.66,151.22,370.41,2
6227,2,1998.25,64.27,149.8,312.2,2
22502,146,1319.23,50.8,95.87,281.61,0
61,2,1227.5,61.41,133.09,337.77,2
31331,298,1502.75,49.33,87.48,282.16,2
22107,146,1249.12,49.61,138.99,347.11,0
23278,146,1457.45,49.3,101.82,281.37,2
14695,2,3056.75,59.83,201.54,233.08,2
6458,2,2027.13,64.63,131.06,261.59,2
1579,2,1417.25,62.66,141.58,319.6,2
14400,2,3019.88,54.66,140.43,197.56,2
14325,2,3010.5,48.3,155.34,203.73,2
15517,2,3159.5,58.16,194.58,223.93,2
14549,2,3038.5,59.13,170.1,224.33,2
32827,298,1720.88,37.05,60.68,271.7,0
22809,146,1373.94,52.69,101.07,284.34,0
17882,146,497.64,51.48,106.72,417.89,2
14234,2,2999.13,61.27,173.03,241.47,2
25048,146,1772.16,43.53,57.31,239.88,1
11034,2,2599.13,63.37,167.97,256.98,2
4343,2,1762.75,62.67,118.02,262.75,0
9201,2,2370.0,73.5,154.24,274.33,2
12722,2,2810.13,61.29,224.18,253.99,2
30812,146,2796.9,59.43,162.47,261.62,2
34004,298,1892.88,48.93,119.06,348.0,2
19040,146,703.68,48.35,115.34,429.11,0
35416,298,2098.62,49.98,118.59,286.07,2
29787,146,2614.63,52.07,159.68,258.68,2
5229,2,1873.5,63.46,140.3,307.56,2
33458,298,1813.25,44.95,77.92,252.41,0
24130,146,1608.79,52.33,179.89,345.34,2
5340,2,1887.38,60.09,184.49,298.14,2
31415,298,1515.0,47.1,107.35,327.91,2
4380,2,1767.38,63.86,124.49,280.76,2
14320,2,3009.88,54.3,174.25,208.37,2
32297,298,1643.75,47.27,121.11,267.56,0
14983,2,3092.75,60.31,170.33,237.24,2
6299,2,2007.25,64.63,130.94,270.91,2
36483,298,2254.12,51.09,140.44,346.82,2
26485,146,2027.58,53.77,163.67,325.18,2
23258,146,1453.8,43.95,77.2,287.96,0
35595,298,2124.5,47.54,113.52,295.04,2
35575,298,2121.62,48.12,118.74,298.06,2
6232,2,1998.88,64.93,137.77,281.22,2
11482,2,2655.13,62.72,192.38,218.27,2
3407,2,1645.75,62.78,132.79,284.72,0
32434,298,1663.75,44.44,79.77,250.38,0
13215,2,2871.75,61.8,159.93,231.2,0
15580,2,3167.38,56.83,107.93,234.62,1
1469,2,1403.5,60.68,116.23,297.41,0
12633,2,2799.0,62.74,173.45,275.03,2
34462,298,1959.25,48.94,145.14,306.22,2
34514,298,1966.75,47.72,130.07,292.37,2
37493,2010,1543.62,43.83,126.3,309.03,2
21862,146,1205.38,51.94,123.57,357.13,2
37165,2010,1495.88,46.47,139.45,326.5,2
25789,146,1903.83,52.84,186.64,251.72,2
17454,146,421.44,52.65,77.82,452.32,1
37125,2010,1490.12,50.83,146.25,315.95,2
1859,2,1452.25,60.3,125.99,315.13,2
14924,2,3085.38,54.84,168.35,212.77,2
19442,146,775.01,47.21,163.18,436.58,0
6927,2,2085.75,63.14,167.03,291.01,2
10590,2,2543.63,68.21,146.85,281.47,2
20361,146,938.53,49.7,128.65,334.81,2
34887,298,2021.25,46.15,110.72,287.93,0
24270,146,1633.63,42.57,136.78,274.59,1
19847,146,847.24,45.58,94.87,318.31,0
114,2,1234.13,61.55,150.63,384.3,2
15386,2,3143.13,58.98,172.45,216.86,0
36606,298,2272.25,47.45,112.07,279.46,0
19437,146,774.24,48.13,107.41,394.92,0
29167,146,2504.29,52.08,139.9,239.41,1
21464,146,1134.67,51.37,116.23,318.84,2
27476,146,2203.91,54.45,154.89,289.89,2
12059,2,2727.25,56.19,194.56,236.76,2
21097,146,1069.29,52.05,141.8,398.37,2
36377,298,2238.62,41.32,122.01,280.49,2
33317,298,1792.38,40.09,80.92,249.11,0
5455,2,1901.75,60.02,183.45,256.82,2
11743,2,2687.75,59.64,139.1,222.15,0
35878,298,2165.75,48.65,122.76,304.47,2
31160,298,1477.88,46.23,104.81,281.9,2
33288,298,1788.12,48.83,101.86,275.62,2
15541,2,3162.5,59.09,216.59,220.12,2
657,2,1302.0,62.14,127.73,309.87,0
12250,2,2751.13,63.09,200.84,278.78,2
35532,298,2115.38,45.5,107.93,298.05,2
26731,146,2071.47,53.69,139.33,321.98,2
12774,2,2816.63,62.53,162.76,273.37,2
27416,146,2193.24,54.39,122.03,302.05,2
21542,146,1148.69,51.49,110.32,317.82,0
9290,2,2381.13,74.64,169.48,307.48,2
7257,2,2127.0,64.63,119.28,228.88,0
24234,146,1627.23,52.76,121.27,319.99,2
35547,298,2117.62,46.92,111.81,311.05,2
31740,298,1562.75,50.72,140.18,351.7,2
3391,2,1643.75,60.93,151.91,339.16,2
24048,146,1594.31,44.08,108.03,271.19,1
9038,2,2349.63,75.88,160.65,262.21,2
29663,146,2592.68,52.39,172.57,249.49,2
36007,298,2184.62,50.41,136.7,324.76,2
14464,2,3027.88,60.84,154.6,212.25,2
7940,2,2212.38,72.19,158.04,307.98,0
5050,2,1851.13,59.44,136.43,256.15,0
4433,2,1774.0,62.77,133.29,273.4,2
11120,2,2609.88,53.24,149.7,218.38,0
2529,2,1536.0,58.59,122.15,290.47,1
15966,2,3215.63,46.35,133.21,180.76,1
28161,146,2325.68,52.72,160.96,241.65,2
4344,2,1762.88,62.61,111.71,261.16,0
8260,2,2252.38,73.93,207.63,290.59,2
15798,2,3194.63,59.72,169.43,221.98,2
25331,146,1822.45,47.56,104.79,218.96,1
6736,2,2061.88,65.94,118.62,249.05,0
37698,2010,1573.62,50.87,174.05,420.69,2
24810,146,1729.79,53.2,129.94,301.51,2
20789,146,1014.73,45.72,89.06,289.07,2
6417,2,2022.0,65.95,136.77,268.11,2
29294,146,2526.84,52.6,170.49,266.1,2
34592,298,1978.12,48.95,131.43,250.58,2
24508,146,1676.3,49.76,117.04,283.04,2
7861,2,2202.5,71.55,159.95,235.98,0
450,2,1276.13,58.37,144.03,391.32,0
14733,2,3061.5,58.23,173.97,216.68,0
34446,298,1956.88,49.16,117.79,271.54,2
1665,2,1428.0,40.65,89.54,311.78,0
8934,2,2336.63,75.68,156.36,266.94,2
6929,2,2086.0,63.37,171.14,294.84,2
19619,146,806.4,49.42,118.83,404.95,2
2762,2,1565.13,62.12,141.58,316.06,0
10189,2,2493.5,69.67,123.14,248.14,2
12435,2,2774.25,60.82,180.83,265.74,2
5610,2,1921.13,58.1,157.48,341.37,2
32458,298,1667.25,38.02,83.96,261.54,0
10289,2,2506.0,70.04,159.56,278.77,2
7027,2,2098.25,50.84,114.78,228.92,0
4326,2,1760.63,62.47,95.66,249.75,0
28497,146,2385.42,22.91,114.52,231.19,1
3618,2,1672.13,59.89,137.63,254.24,0
24206,146,1622.35,52.36,123.68,248.14,2
6534,2,2036.63,64.0,106.29,218.0,0
11046,2,2600.63,62.51,167.84,258.9,0
34289,298,1934.0,45.38,102.33,268.4,2
14904,2,3082.88,52.93,125.58,192.78,0
4645,2,1800.5,61.43,169.48,345.21,2
21764,146,1188.01,40.4,76.02,295.59,0
9353,2,2389.0,73.3,173.94,225.73,2
22882,146,1386.89,48.06,93.23,302.23,0
32984,298,1743.88,49.47,112.13,287.36,2
23699,146,1532.13,54.32,117.16,334.18,1
22109,146,1249.43,50.76,147.1,339.34,2
37665,2010,1568.75,51.23,176.57,366.8,2
5511,2,1908.75,58.24,143.83,325.55,2
22739,146,1361.44,53.85,107.36,276.76,0
14537,2,3037.0,57.95,143.92,208.69,0
18003,146,518.97,46.04,65.16,391.36,1
27543,146,2215.64,52.68,149.69,263.96,2
33546,298,1826.12,40.72,97.47,271.74,2
692,2,1306.38,61.17,112.94,292.13,0
11323,2,2635.25,61.25,199.59,220.13,2
3602,2,1670.13,60.81,152.3,341.6,2
8106,2,2233.13,72.69,171.7,259.11,0
23884,146,1565.05,53.42,165.28,338.71,1
26313,146,1997.1,30.66,100.69,270.31,1
5282,2,1880.13,61.42,147.51,329.96,2
32019,298,1603.38,49.04,150.95,326.83,2
37,2,1224.5,57.08,123.83,327.61,2
8327,2,2260.75,75.84,142.81,264.99,0
4712,2,1808.88,51.43,107.26,276.59,0
30197,146,2687.62,43.83,206.5,227.3,2
31606,298,1543.12,45.49,114.07,327.93,0
